     lat_deg     lon_deg    depth_km  x_local_km  y_local_km   length_km    width_km  slp_strk_m  slp_ddip_m    slp_am_m  strike_deg     dip_deg    rake_deg sig_stk_MPa sig_ddi_MPa sig_nrm_MPa
     29.5985    102.0246      4.7778      6.3396      8.5000      0.9753      1.0000     -0.0139      0.0243      0.0280     44.6588     31.0000    240.2035      0.1192     -0.3710      0.0572
     29.5931    102.0309      5.2929      6.3396      9.5000      0.9753      1.0000     -0.0103      0.0130      0.0166     44.6588     31.0000    231.6616      0.0458     -0.2554      0.0437
     29.5877    102.0372      5.8079      6.3396     10.5000      0.9753      1.0000     -0.0082      0.0101      0.0130     44.6588     31.0000    230.9509      0.0131     -0.1275      0.0323
     29.5823    102.0435      6.3229      6.3396     11.5000      0.9753      1.0000     -0.0065      0.0091      0.0112     44.6588     31.0000    234.5850      0.0045     -0.0518      0.0236
     29.5769    102.0498      6.8380      6.3396     12.5000      0.9753      1.0000     -0.0051      0.0078      0.0093     44.6588     31.0000    236.6223      0.0006     -0.0211      0.0172
     29.5714    102.0561      7.3530      6.3396     13.5000      0.9753      1.0000     -0.0039      0.0058      0.0070     44.6588     31.0000    235.7314     -0.0039     -0.0142      0.0125
     29.5660    102.0624      7.8681      6.3396     14.5000      0.9753      1.0000     -0.0024      0.0032      0.0040     44.6588     31.0000    233.0046     -0.0019     -0.0235      0.0091
     29.6481    101.9812      0.6575      7.3150      0.5000      0.9753      1.0000      0.0000      0.0942      0.0942     44.6588     31.0000    270.0000      1.1959      0.9612     -0.0464
     29.6427    101.9875      1.1726      7.3150      1.5000      0.9753      1.0000     -0.0078      0.0078      0.0110     44.6588     31.0000    225.0000      1.8463     -4.7671     -0.7892
     29.6373    101.9938      1.6876      7.3150      2.5000      0.9753      1.0000     -0.1677      0.1677      0.2371     44.6588     31.0000    225.0000     -1.9677     -1.1693     -0.7403
     29.6319    102.0001      2.2026      7.3150      3.5000      0.9753      1.0000     -0.2379      0.3442      0.4184     44.6588     31.0000    235.3552     -3.5877      3.6023     -0.3854
     29.6265    102.0065      2.7177      7.3150      4.5000      0.9753      1.0000     -0.1660      0.3492      0.3867     44.6588     31.0000    244.5763     -1.8039      3.8414     -0.1241
     29.6210    102.0128      3.2327      7.3150      5.5000      0.9753      1.0000     -0.0852      0.2482      0.2624     44.6588     31.0000    251.0617     -0.4028      2.0414      0.0056
     29.6156    102.0191      3.7477      7.3150      6.5000      0.9753      1.0000     -0.0361      0.1356      0.1403     44.6588     31.0000    255.0967      0.1468      0.4111      0.0527
     29.6102    102.0254      4.2628      7.3150      7.5000      0.9753      1.0000     -0.0153      0.0581      0.0601     44.6588     31.0000    255.2453      0.2063     -0.3835      0.0603
     29.6048    102.0317      4.7778      7.3150      8.5000      0.9753      1.0000     -0.0092      0.0210      0.0230     44.6588     31.0000    246.2726      0.1152     -0.4997      0.0528
     29.5994    102.0380      5.2929      7.3150      9.5000      0.9753      1.0000     -0.0077      0.0098      0.0124     44.6588     31.0000    231.8924      0.0408     -0.3255      0.0417
     29.5939    102.0443      5.8079      7.3150     10.5000      0.9753      1.0000     -0.0065      0.0086      0.0108     44.6588     31.0000    232.8776      0.0113     -0.1425      0.0314
     29.5885    102.0506      6.3229      7.3150     11.5000      0.9753      1.0000     -0.0053      0.0088      0.0103     44.6588     31.0000    238.8708      0.0042     -0.0447      0.0232
     29.5831    102.0569      6.8380      7.3150     12.5000      0.9753      1.0000     -0.0043      0.0078      0.0089     44.6588     31.0000    241.3180      0.0006     -0.0130      0.0169
     29.5777    102.0632      7.3530      7.3150     13.5000      0.9753      1.0000     -0.0033      0.0058      0.0067     44.6588     31.0000    240.1877     -0.0039     -0.0100      0.0123
     29.5723    102.0695      7.8681      7.3150     14.5000      0.9753      1.0000     -0.0021      0.0032      0.0038     44.6588     31.0000    237.2730     -0.0023     -0.0213      0.0090
     29.6544    101.9883      0.6575      8.2903      0.5000      0.9753      1.0000     -0.0703      0.0878      0.1125     44.6588     31.0000    231.3162     -0.9471      0.7132     -0.0048
     29.6490    101.9946      1.1726      8.2903      1.5000      0.9753      1.0000     -0.0917      0.0917      0.1296     44.6588     31.0000    225.0000     -1.4807     -0.5027     -0.6143
     29.6435    102.0009      1.6876      8.2903      2.5000      0.9753      1.0000     -0.0585      0.1685      0.1784     44.6588     31.0000    250.8717      0.5297     -0.2275     -0.7527
     29.6381    102.0072      2.2026      8.2903      3.5000      0.9753      1.0000     -0.0738      0.3278      0.3360     44.6588     31.0000    257.3095      0.3796      3.7277     -0.4491
     29.6327    102.0136      2.7177      8.2903      4.5000      0.9753      1.0000     -0.0707      0.3313      0.3388     44.6588     31.0000    257.9556     -0.0908      3.7125     -0.1735
     29.6273    102.0199      3.2327      8.2903      5.5000      0.9753      1.0000     -0.0434      0.2370      0.2409     44.6588     31.0000    259.6294     -0.0173      2.0031     -0.0239
     29.6219    102.0262      3.7477      8.2903      6.5000      0.9753      1.0000     -0.0192      0.1295      0.1309     44.6588     31.0000    261.5485      0.1242      0.4254      0.0363
     29.6164    102.0325      4.2628      8.2903      7.5000      0.9753      1.0000     -0.0082      0.0542      0.0548     44.6588     31.0000    261.3505      0.1294     -0.3787      0.0512
     29.6110    102.0388      4.7778      8.2903      8.5000      0.9753      1.0000     -0.0057      0.0180      0.0189     44.6588     31.0000    252.4530      0.0692     -0.5089      0.0477
     29.6056    102.0451      5.2929      8.2903      9.5000      0.9753      1.0000     -0.0055      0.0077      0.0094     44.6588     31.0000    234.5484      0.0240     -0.3336      0.0387
     29.6002    102.0514      5.8079      8.2903     10.5000      0.9753      1.0000     -0.0050      0.0074      0.0089     44.6588     31.0000    235.8858      0.0073     -0.1433      0.0296
     29.5948    102.0577      6.3229      8.2903     11.5000      0.9753      1.0000     -0.0042      0.0081      0.0091     44.6588     31.0000    242.5971      0.0031     -0.0413      0.0220
     29.5893    102.0640      6.8380      8.2903     12.5000      0.9753      1.0000     -0.0035      0.0074      0.0082     44.6588     31.0000    244.9118     -0.0006     -0.0096      0.0162
     29.5839    102.0703      7.3530      8.2903     13.5000      0.9753      1.0000     -0.0028      0.0056      0.0062     44.6588     31.0000    243.5921     -0.0049     -0.0077      0.0119
     29.5785    102.0766      7.8681      8.2903     14.5000      0.9753      1.0000     -0.0017      0.0031      0.0035     44.6588     31.0000    240.6498     -0.0036     -0.0192      0.0088
     29.6606    101.9954      0.6575      9.2656      0.5000      0.9753      1.0000     -0.0544      0.0561      0.0782     44.6588     31.0000    225.8878     -0.5203     -0.0149     -0.2709
     29.6552    102.0017      1.1726      9.2656      1.5000      0.9753      1.0000     -0.0329      0.0523      0.0618     44.6588     31.0000    237.7848      0.3695     -1.5059     -0.5790
     29.6498    102.0080      1.6876      9.2656      2.5000      0.9753      1.0000      0.0000      0.1590      0.1590     44.6588     31.0000    270.0000      1.2524      0.8529     -0.5773
     29.6444    102.0143      2.2026      9.2656      3.5000      0.9753      1.0000      0.0000      0.2139      0.2139     44.6588     31.0000    270.0000      1.1940      1.6158     -0.3475
     29.6389    102.0206      2.7177      9.2656      4.5000      0.9753      1.0000     -0.0075      0.2060      0.2062     44.6588     31.0000    267.9101      0.6897      1.4809     -0.1400
     29.6335    102.0270      3.2327      9.2656      5.5000      0.9753      1.0000     -0.0110      0.1565      0.1569     44.6588     31.0000    265.9948      0.2004      0.8985     -0.0205
     29.6281    102.0333      3.7477      9.2656      6.5000      0.9753      1.0000     -0.0067      0.0933      0.0936     44.6588     31.0000    265.8995      0.0660      0.1759      0.0307
     29.6227    102.0396      4.2628      9.2656      7.5000      0.9753      1.0000     -0.0037      0.0433      0.0434     44.6588     31.0000    265.1445      0.0364     -0.2880      0.0447
     29.6173    102.0459      4.7778      9.2656      8.5000      0.9753      1.0000     -0.0034      0.0164      0.0167     44.6588     31.0000    258.4354      0.0176     -0.3845      0.0425
     29.6118    102.0522      5.2929      9.2656      9.5000      0.9753      1.0000     -0.0037      0.0075      0.0083     44.6588     31.0000    243.9151      0.0069     -0.2682      0.0351
     29.6064    102.0585      5.8079      9.2656     10.5000      0.9753      1.0000     -0.0035      0.0067      0.0075     44.6588     31.0000    241.9475      0.0041     -0.1258      0.0272
     29.6010    102.0648      6.3229      9.2656     11.5000      0.9753      1.0000     -0.0031      0.0071      0.0077     44.6588     31.0000    246.2889      0.0025     -0.0419      0.0204
     29.5956    102.0711      6.8380      9.2656     12.5000      0.9753      1.0000     -0.0027      0.0065      0.0071     44.6588     31.0000    247.7891     -0.0012     -0.0118      0.0152
     29.5901    102.0774      7.3530      9.2656     13.5000      0.9753      1.0000     -0.0022      0.0050      0.0055     44.6588     31.0000    246.3460     -0.0054     -0.0075      0.0112
     29.5847    102.0837      7.8681      9.2656     14.5000      0.9753      1.0000     -0.0014      0.0028      0.0031     44.6588     31.0000    243.5743     -0.0044     -0.0170      0.0083
